target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_loss,delta_f1,delta_bilstm_reconstruction_loss,delta_precision,delta_roc_auc,delta_gcn_gru_decoder_r2,delta_bilstm_decoder_r2,delta_brier_score,delta_gcn_gru_reconstruction_loss,delta_macro_f1,delta_balanced_accuracy,delta_reconstruction_loss,delta_joint_loss,delta_recall,delta_accuracy,delta_decoder_r2,delta_ece,delta_macro_precision,delta_macro_recall
2,3,1,"[3, 4, 12]","[0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17]",3,15,10,0.688073482536388,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7222222222222223,0.24746330709538272,0.22981205383936554,1.0479388236999512,0.6845456957817078,0.24337810277938843,0.8182514309883118,0.181748628616333,0.6949924826622009,0.30500757694244385,0.6880803996090668,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7777777777777779,0.24746676229057515,0.22987485329310098,0.6366158127784729,0.6845456957817078,0.24337810277938843,0.8182514309883118,0.181748628616333,0.6949924826622009,0.30500757694244385,6.917072678747083e-06,0.0,0.0,0.0,0.05555555555555558,0.0,0.0,3.455195192431093e-06,0.0,0.0,0.0,0.0,-0.41132301092147827,0.0,0.0,0.0,6.279945373544038e-05,0.0,0.0
2,3,2,"[6, 8, 13]","[0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 14, 15, 16, 17]",3,15,10,0.6871969287663069,0.8,0.88,0.8461538461538461,0.9166666666666666,0.64,0.6730769230769231,0.625,0.625,0.638888888888889,0.24702506415028727,0.2954812129338583,0.6295168399810791,0.6852111220359802,0.24304437637329102,0.8181716799736023,0.1818283200263977,0.6957395076751709,0.3042604923248291,0.6871216079433373,0.8,0.88,0.8461538461538461,0.9166666666666666,0.64,0.6730769230769231,0.625,0.625,0.638888888888889,0.2469873961406379,0.29548679192860927,0.6302220821380615,0.6852111220359802,0.24304437637329102,0.8181716799736023,0.1818283200263977,0.6957395076751709,0.3042604923248291,-7.532082296957121e-05,0.0,0.0,0.0,0.0,0.0,0.0,-3.7668009649383105e-05,0.0,0.0,0.0,0.0,0.0007052421569824219,0.0,0.0,0.0,5.578994750954358e-06,0.0,0.0
2,3,3,"[1, 7, 10]","[0, 2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6882069528804166,0.7333333333333333,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5555555555555556,0.247530045797854,0.22904941240946441,0.623903214931488,0.6851097345352173,0.24304378032684326,0.8163078427314758,0.18369215726852417,0.6976045966148376,0.30239540338516235,0.6879093405462616,0.6666666666666666,0.8,0.7692307692307693,0.8333333333333334,0.4,0.38461538461538464,0.4166666666666667,0.4166666666666667,0.5833333333333335,0.2473812588586945,0.16226503054300945,0.6226567029953003,0.6851097345352173,0.24304378032684326,0.8163078427314758,0.18369215726852417,0.6976045966148376,0.30239540338516235,-0.0002976123341549286,-0.033333333333333326,0.0,-0.0641025641025641,0.0277777777777779,0.0,0.0,-0.00014878693915951202,0.0,-0.18333333333333335,-0.16666666666666669,0.0,-0.0012465119361877441,0.0,-0.06666666666666665,0.0,-0.06678438186645497,-0.19871794871794873,-0.16666666666666669
2,3,4,"[2, 11, 17]","[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16]",3,15,10,0.6876892121743409,0.7333333333333333,0.8333333333333334,0.7692307692307693,0.9090909090909091,0.5833333333333334,0.6346153846153846,0.5795454545454546,0.5795454545454546,0.6590909090909091,0.24727119717087104,0.2290369908014933,0.6186103820800781,0.6809301972389221,0.24583059549331665,0.8191053867340088,0.180894672870636,0.6892335414886475,0.3107665181159973,0.6869884759642502,0.6666666666666666,0.8,0.7142857142857143,0.9090909090909091,0.4,0.35714285714285715,0.45454545454545453,0.45454545454545453,0.6818181818181819,0.24692090411522952,0.16181133985519403,0.6185047030448914,0.6809301972389221,0.24583059549331665,0.8191053867340088,0.180894672870636,0.6892335414886475,0.3107665181159973,-0.0007007362100907022,-0.033333333333333326,0.0,-0.05494505494505497,0.022727272727272818,0.0,0.0,-0.0003502930556415207,0.0,-0.18333333333333335,-0.12500000000000006,0.0,-0.00010567903518676758,0.0,-0.06666666666666665,0.0,-0.06722565094629929,-0.27747252747252743,-0.12500000000000006
2,3,5,"[9, 15, 16]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 17]",3,15,10,0.6892189486533516,0.6666666666666666,0.8,0.7692307692307693,0.8333333333333334,0.4,0.38461538461538464,0.4166666666666667,0.4166666666666667,0.4722222222222222,0.24803600494657171,0.16274408499399817,0.6288847923278809,0.6830981969833374,0.24416297674179077,0.8179399967193604,0.18206000328063965,0.6937339901924133,0.30626600980758667,0.688944735611386,0.6666666666666666,0.8,0.7692307692307693,0.8333333333333334,0.4,0.38461538461538464,0.4166666666666667,0.4166666666666667,0.5277777777777778,0.24789890061905537,0.16269123554229736,0.6296475529670715,0.6830981969833374,0.24416297674179077,0.8179399967193604,0.18206000328063965,0.6937339901924133,0.30626600980758667,-0.0002742130419656208,0.0,0.0,0.0,0.05555555555555558,0.0,0.0,-0.00013710432751634638,0.0,0.0,0.0,0.0,0.0007627606391906738,0.0,0.0,0.0,-5.284945170080935e-05,0.0,0.0
2,3,6,"[0, 5, 14]","[1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,10,0.6890389128629414,0.6666666666666666,0.782608695652174,0.75,0.8181818181818182,0.5341614906832298,0.5416666666666666,0.5340909090909092,0.5340909090909092,0.6136363636363636,0.24794600382890303,0.16265288194020588,0.6257542371749878,0.6840962171554565,0.24355757236480713,0.8171363472938538,0.18286365270614624,0.695748507976532,0.304251492023468,0.6884741552458298,0.6,0.75,0.6923076923076923,0.8181818181818182,0.375,0.34615384615384615,0.4090909090909091,0.4090909090909091,0.6818181818181819,0.24766368382144754,0.09556247790654493,0.6232483386993408,0.6840962171554565,0.24355757236480713,0.8171363472938538,0.18286365270614624,0.695748507976532,0.304251492023468,-0.0005647576171116109,-0.03260869565217395,0.0,-0.05769230769230771,0.06818181818181823,0.0,0.0,-0.00028232000745548325,0.0,-0.15916149068322982,-0.12500000000000006,0.0,-0.0025058984756469727,0.0,-0.06666666666666665,0.0,-0.06709040403366096,-0.19551282051282048,-0.12500000000000006
2,6,1,"[0, 2, 4, 5, 8, 13]","[1, 3, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17]",6,12,10,0.6881838389437583,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5925925925925927,0.2475185207543622,0.1619800180196762,0.6331779360771179,0.6855209469795227,0.24265658855438232,0.8212493658065796,0.1787506341934204,0.6934374570846558,0.30656254291534424,0.6874082296976818,0.5833333333333334,0.7368421052631579,0.7,0.7777777777777778,0.3684210526315789,0.35,0.3888888888888889,0.3888888888888889,0.7037037037037037,0.24713078511310646,0.07831398149331414,0.6263426542282104,0.6855209469795227,0.24265658855438232,0.8212493658065796,0.1787506341934204,0.6934374570846558,0.30656254291534424,-0.0007756092460765585,-0.040935672514619936,0.0,-0.07777777777777783,0.11111111111111105,0.0,0.0,-0.0003877356412557431,0.0,-0.18713450292397665,-0.16666666666666669,0.0,-0.006835281848907471,0.0,-0.08333333333333326,0.0,-0.08366603652636206,-0.2055555555555556,-0.16666666666666669
2,6,2,"[1, 3, 7, 11, 15, 17]","[0, 2, 4, 5, 6, 8, 9, 10, 12, 13, 14, 16]",6,12,10,0.6869610383164892,0.8333333333333334,0.9,0.9,0.9,0.7,0.7,0.7,0.7,0.75,0.24690712467031375,0.3296924183766048,0.6647188067436218,0.689400315284729,0.23918485641479492,0.8216332197189331,0.1783667802810669,0.6999970078468323,0.3000029921531677,0.6864087961298254,0.75,0.8571428571428571,0.8181818181818182,0.9,0.42857142857142855,0.4090909090909091,0.45,0.45,0.8500000000000001,0.24663104128380234,0.24612531562646234,0.6608679294586182,0.689400315284729,0.23918485641479492,0.8216332197189331,0.1783667802810669,0.6999970078468323,0.3000029921531677,-0.0005522421866638316,-0.04285714285714293,0.0,-0.08181818181818179,0.10000000000000009,0.0,0.0,-0.0002760833865114165,0.0,-0.2714285714285714,-0.24999999999999994,0.0,-0.003850877285003662,0.0,-0.08333333333333337,0.0,-0.08356710275014245,-0.29090909090909084,-0.24999999999999994
2,6,3,"[6, 9, 10, 12, 14, 16]","[0, 1, 2, 3, 4, 5, 7, 8, 11, 13, 15, 17]",6,12,10,0.6895673416766251,0.6666666666666666,0.8,0.7272727272727273,0.8888888888888888,0.4,0.36363636363636365,0.4444444444444444,0.4444444444444444,0.4814814814814815,0.24821016607025892,0.162715882062912,0.6488721966743469,0.6765779256820679,0.2496684193611145,0.8105738162994385,0.18942618370056152,0.6900892853736877,0.30991071462631226,0.6884524977034386,0.6666666666666666,0.8,0.7272727272727273,0.8888888888888888,0.4,0.36363636363636365,0.4444444444444444,0.4444444444444444,0.5925925925925927,0.24765279947770255,0.1621720244487126,0.6434317231178284,0.6765779256820679,0.2496684193611145,0.8105738162994385,0.18942618370056152,0.6900892853736877,0.30991071462631226,-0.0011148439731865079,0.0,0.0,0.0,0.11111111111111116,0.0,0.0,-0.0005573665925563687,0.0,0.0,0.0,0.0,-0.005440473556518555,0.0,0.0,0.0,-0.0005438576141993945,0.0,0.0
2,9,1,"[0, 2, 4, 5, 7, 8, 10, 11, 14]","[1, 3, 6, 9, 12, 13, 15, 16, 17]",9,9,10,0.6867992201183241,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.5714285714285714,0.24682623413107338,0.2725761863920424,0.6729086637496948,0.6858536005020142,0.24220293760299683,0.8205485343933105,0.17945146560668945,0.6950456500053406,0.3049543499946594,0.6859375482444156,0.7777777777777778,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6785714285714286,0.6428571428571428,0.24639546365668943,0.2723281979560852,0.6698526740074158,0.6858536005020142,0.24220293760299683,0.8205485343933105,0.17945146560668945,0.6950456500053406,0.3049543499946594,-0.0008616718739085094,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,-0.0004307704743839458,0.0,0.0,0.0,0.0,-0.0030559897422790527,0.0,0.0,0.0,-0.00024798843595719156,0.0,0.0
2,9,2,"[1, 3, 6, 9, 12, 13, 15, 16, 17]","[0, 2, 4, 5, 7, 8, 10, 11, 14]",9,9,10,0.6896757238006228,0.6666666666666666,0.8,0.75,0.8571428571428571,0.4,0.375,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.24826437246946564,0.16368273893992102,0.6963326930999756,0.6818126440048218,0.24547028541564941,0.8150891065597534,0.1849108338356018,0.6939702033996582,0.306029736995697,0.6889240705078896,0.6666666666666666,0.8,0.75,0.8571428571428571,0.4,0.375,0.42857142857142855,0.42857142857142855,0.6428571428571428,0.24788858186357665,0.1631829341252644,0.686737596988678,0.6818126440048218,0.24547028541564941,0.8150891065597534,0.1849108338356018,0.6939702033996582,0.306029736995697,-0.0007516532927331898,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,-0.0003757906058889926,0.0,0.0,0.0,0.0,-0.009595096111297607,0.0,0.0,0.0,-0.0004998048146566125,0.0,0.0
2,12,1,"[0, 1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 16]","[5, 6, 7, 14, 15, 17]",12,6,10,0.6858164820712483,0.6666666666666666,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.8,0.24633488376663962,0.16204159458478284,0.6520500183105469,0.6803555488586426,0.24675536155700684,0.8110125660896301,0.18898743391036987,0.6954767107963562,0.3045232892036438,0.685383941826641,0.6666666666666666,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.8,0.24611862805594717,0.16192631920178724,0.6463237404823303,0.6803555488586426,0.24675536155700684,0.8110125660896301,0.18898743391036987,0.6954767107963562,0.3045232892036438,-0.00043254024460737117,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021625571069244787,0.0,0.0,0.0,0.0,-0.005726277828216553,0.0,0.0,0.0,-0.00011527538299560547,0.0,0.0
2,12,2,"[0, 2, 4, 5, 6, 7, 8, 10, 14, 15, 16, 17]","[1, 3, 9, 11, 12, 13]",12,6,10,0.6880182190125268,0.6666666666666666,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.4,0.24743573547182818,0.16064384579658508,0.641387403011322,0.68687903881073,0.24190372228622437,0.8231678605079651,0.17683202028274536,0.6930243968963623,0.30697548389434814,0.68642314083167,0.6666666666666666,0.8,0.8,0.8,0.4,0.4,0.4,0.4,0.6,0.24663836534316408,0.15993822614351905,0.630407452583313,0.68687903881073,0.24190372228622437,0.8231678605079651,0.17683202028274536,0.6930243968963623,0.30697548389434814,-0.0015950781808568015,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,-0.0007973701286640988,0.0,0.0,0.0,0.0,-0.010979950428009033,0.0,0.0,0.0,-0.0007056196530660364,0.0,0.0
2,12,3,"[0, 2, 4, 5, 6, 7, 8, 11, 13, 14, 15, 16]","[1, 3, 9, 10, 12, 17]",12,6,10,0.6858837719701795,0.8333333333333334,0.9090909090909091,0.8333333333333334,1.0,0.45454545454545453,0.4166666666666667,0.5,0.5,0.4,0.24636853846986995,0.3272314866383871,0.6590207815170288,0.6904986500740051,0.2386569380760193,0.8267514109611511,0.17324846982955933,0.6959345936775208,0.3040652871131897,0.6845021214158934,0.8333333333333334,0.9090909090909091,0.8333333333333334,1.0,0.45454545454545453,0.4166666666666667,0.5,0.5,0.6,0.24567782745654712,0.32651498913764954,0.6525766849517822,0.6904986500740051,0.2386569380760193,0.8267514109611511,0.17324846982955933,0.6959345936775208,0.3040652871131897,-0.0013816505542860735,0.0,0.0,0.0,0.19999999999999996,0.0,0.0,-0.0006907110133228256,0.0,0.0,0.0,0.0,-0.006444096565246582,0.0,0.0,0.0,-0.0007164975007375451,0.0,0.0
3,3,1,"[1, 5, 9]","[0, 2, 3, 4, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6920656479872667,0.5333333333333333,0.5333333333333333,0.5714285714285714,0.5,0.5333333333333333,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.6785714285714286,0.24945923883540497,0.03222317695617671,1.4224770069122314,0.6304085850715637,0.3287404775619507,0.6629899144172668,0.33701014518737793,0.6795293092727661,0.32047080993652344,0.691993740489002,0.5333333333333333,0.5882352941176471,0.5555555555555556,0.625,0.5248868778280543,0.5277777777777778,0.5267857142857143,0.5267857142857143,0.6964285714285714,0.24942328553311224,0.032190008958180694,1.0452287197113037,0.6304085850715637,0.3287404775619507,0.6629899144172668,0.33701014518737793,0.6795293092727661,0.32047080993652344,-7.190749826468945e-05,0.05490196078431375,0.0,-0.015873015873015817,0.017857142857142794,0.0,0.0,-3.5953302292723865e-05,0.0,-0.008446455505279005,-0.008928571428571397,0.0,-0.37724828720092773,0.125,0.0,0.0,-3.316799799601977e-05,-0.007936507936507908,-0.008928571428571397
3,3,2,"[3, 8, 15]","[0, 1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16, 17]",3,15,10,0.6913015723096584,0.7333333333333333,0.75,0.8571428571428571,0.6666666666666666,0.7321428571428572,0.7410714285714286,0.75,0.75,0.8518518518518519,0.2490772039908179,0.23212271928787231,1.030836820602417,0.6391914486885071,0.319180428981781,0.6737191081047058,0.3262808918952942,0.6879201531410217,0.31207984685897827,0.6913592211324022,0.7333333333333333,0.75,0.8571428571428571,0.6666666666666666,0.7321428571428572,0.7410714285714286,0.75,0.75,0.8518518518518519,0.24910602971016652,0.23212429682413727,1.0267760753631592,0.6391914486885071,0.319180428981781,0.6737191081047058,0.3262808918952942,0.6879201531410217,0.31207984685897827,5.764882274383876e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.882571934861855e-05,0.0,0.0,0.0,0.0,-0.0040607452392578125,0.0,0.0,0.0,1.5775362649517177e-06,0.0,0.0
3,3,3,"[0, 2, 14]","[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17]",3,15,10,0.6917275250577407,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.625,0.6666666666666666,0.6696428571428572,0.6696428571428572,0.6696428571428572,0.7857142857142857,0.24929018088761096,0.1655516425768534,1.036225438117981,0.6442796587944031,0.3140535354614258,0.6760969758033752,0.3239029049873352,0.6957957744598389,0.30420416593551636,0.6918261847674069,0.7333333333333333,0.8,0.6666666666666666,1.0,0.7,0.8333333333333333,0.7142857142857143,0.7142857142857143,0.7678571428571428,0.24933950418895645,0.2321069002151489,1.0278353691101074,0.6442796587944031,0.3140535354614258,0.6760969758033752,0.3239029049873352,0.6957957744598389,0.30420416593551636,9.865970966616011e-05,0.13333333333333341,0.0,-0.04761904761904767,-0.017857142857142905,0.0,0.0,4.932330134549412e-05,0.0,0.033333333333333326,0.044642857142857095,0.0,-0.008390069007873535,0.375,0.06666666666666665,0.0,0.0665552576382955,0.16369047619047605,0.044642857142857095
3,3,4,"[4, 7, 11]","[0, 1, 2, 3, 5, 6, 8, 9, 10, 12, 13, 14, 15, 16, 17]",3,15,10,0.6925130865931212,0.5333333333333333,0.5333333333333333,0.5714285714285714,0.5,0.5333333333333333,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.6428571428571428,0.24968295665043694,0.032447743415832564,1.04301917552948,0.6383543610572815,0.3199850916862488,0.6717256903648376,0.32827436923980713,0.6883043646812439,0.3116956949234009,0.6924513053996689,0.5333333333333333,0.631578947368421,0.5454545454545454,0.75,0.49760765550239233,0.5227272727272727,0.5178571428571428,0.5178571428571428,0.6428571428571428,0.24965206708004845,0.032348346710205034,1.0351101160049438,0.6383543610572815,0.3199850916862488,0.6717256903648376,0.32827436923980713,0.6883043646812439,0.3116956949234009,-6.17811934522372e-05,0.09824561403508769,0.0,-0.025974025974025983,0.0,0.0,0.0,-3.0889570388492604e-05,0.0,-0.035725677830940994,-0.017857142857142905,0.0,-0.007909059524536133,0.25,0.0,0.0,-9.939670562753022e-05,-0.012987012987012991,-0.017857142857142905
3,3,5,"[6, 16, 17]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15]",3,15,10,0.6916619993407286,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.5833333333333333,0.7407407407407407,0.24925741702885512,0.09879208008448281,1.029109239578247,0.6278265714645386,0.3319088816642761,0.6538383364677429,0.3461616635322571,0.6823437809944153,0.3176562190055847,0.6917800379278434,0.7333333333333333,0.75,0.8571428571428571,0.6666666666666666,0.7321428571428572,0.7410714285714286,0.75,0.75,0.7592592592592593,0.24931643674618034,0.2321957310040791,1.0221426486968994,0.6278265714645386,0.3319088816642761,0.6538383364677429,0.3461616635322571,0.6823437809944153,0.3176562190055847,0.00011803858711478821,0.08333333333333337,0.0,0.19047619047619047,0.0185185185185186,0.0,0.0,5.901971732522049e-05,0.0,0.14880952380952395,0.16666666666666674,0.0,-0.006966590881347656,0.0,0.1333333333333333,0.0,0.13340365091959627,0.15773809523809534,0.16666666666666674
3,3,6,"[10, 12, 13]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 14, 15, 16, 17]",3,15,10,0.6917956831165776,0.6,0.625,0.625,0.625,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.5982142857142857,0.7678571428571428,0.24932425652916634,0.09877200524012242,1.033790946006775,0.6131227016448975,0.34560626745224,0.6339641809463501,0.3660358190536499,0.6748231649398804,0.32517683506011963,0.6918744857225203,0.7333333333333333,0.7142857142857143,0.8333333333333334,0.625,0.7321428571428572,0.75,0.7410714285714286,0.7410714285714286,0.7678571428571428,0.24936366017888734,0.23202341397603343,1.0245674848556519,0.6131227016448975,0.34560626745224,0.6339641809463501,0.3660358190536499,0.6748231649398804,0.32517683506011963,7.880260594272936e-05,0.0892857142857143,0.0,0.20833333333333337,0.0,0.0,0.0,3.940364972099264e-05,0.0,0.1339285714285715,0.1428571428571429,0.0,-0.009223461151123047,0.0,0.1333333333333333,0.0,0.13325140873591101,0.1517857142857143,0.1428571428571429
3,6,1,"[2, 9, 10, 12, 14, 17]","[0, 1, 3, 4, 5, 6, 7, 8, 11, 13, 15, 16]",6,12,10,0.6922215162548432,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.5804195804195804,0.5833333333333333,0.5857142857142856,0.5857142857142856,0.6285714285714286,0.2495371749389715,0.0822335729996364,1.0548337697982788,0.6110429763793945,0.34683001041412354,0.6268516182899475,0.37314844131469727,0.6794884204864502,0.3205115795135498,0.6923128180467333,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.5804195804195804,0.5833333333333333,0.5857142857142856,0.5857142857142856,0.6285714285714286,0.2495828150375475,0.08221170802911126,1.0335776805877686,0.6110429763793945,0.34683001041412354,0.6268516182899475,0.37314844131469727,0.6794884204864502,0.3205115795135498,9.130179189009713e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.564009857599416e-05,0.0,0.0,0.0,0.0,-0.021256089210510254,0.0,0.0,0.0,-2.1864970525142802e-05,0.0,0.0
3,6,2,"[1, 3, 5, 6, 13, 16]","[0, 2, 4, 7, 8, 9, 10, 11, 12, 14, 15, 17]",6,12,10,0.6911775325878754,0.5833333333333334,0.6153846153846154,0.6666666666666666,0.5714285714285714,0.5804195804195804,0.5833333333333333,0.5857142857142856,0.5857142857142856,0.8285714285714285,0.24901518100825926,0.08205108344554901,1.0447274446487427,0.6435108780860901,0.3155450224876404,0.6826153993606567,0.31738460063934326,0.6862945556640625,0.3137054443359375,0.6910836273852796,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.8285714285714285,0.24896822245369324,0.16525430480639136,1.0264999866485596,0.6435108780860901,0.3155450224876404,0.6826153993606567,0.31738460063934326,0.6862945556640625,0.3137054443359375,-9.390520259577873e-05,0.09890109890109888,0.0,0.04761904761904767,0.0,0.0,0.0,-4.695855456601783e-05,0.0,0.07672327672327672,0.07142857142857151,0.0,-0.018227458000183105,0.1428571428571429,0.08333333333333326,0.0,0.08320322136084235,0.07380952380952388,0.07142857142857151
3,6,3,"[0, 4, 7, 8, 11, 15]","[1, 2, 3, 5, 6, 9, 10, 12, 13, 14, 16, 17]",6,12,10,0.6921337083598279,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.24949327101391536,0.16567002733548475,1.0547657012939453,0.6420248746871948,0.3173772096633911,0.6767001748085022,0.323299765586853,0.6885452270507812,0.311454713344574,0.6921179870346442,0.5833333333333334,0.6666666666666666,0.5555555555555556,0.8333333333333334,0.5555555555555556,0.6111111111111112,0.5833333333333334,0.5833333333333334,0.75,0.24948539709373296,0.08212019503116608,1.0388398170471191,0.6420248746871948,0.3173772096633911,0.6767001748085022,0.323299765586853,0.6885452270507812,0.311454713344574,-1.5721325183681856e-05,0.0,0.0,-0.11111111111111105,0.0,0.0,0.0,-7.873920182394079e-06,0.0,-0.11111111111111105,-0.08333333333333326,0.0,-0.015925884246826172,0.16666666666666674,-0.08333333333333326,0.0,-0.08354983230431867,-0.05555555555555547,-0.08333333333333326
3,9,1,"[1, 2, 4, 6, 7, 8, 12, 14, 16]","[0, 3, 5, 9, 10, 11, 13, 15, 17]",9,9,10,0.6919909401721096,0.6666666666666666,0.6666666666666666,0.75,0.6,0.6666666666666666,0.675,0.675,0.675,0.75,0.2494218906964304,0.16545936796400273,1.066616177558899,0.6639095544815063,0.2945058345794678,0.7137130498886108,0.28628695011138916,0.6972752809524536,0.3027247190475464,0.6919482440626706,0.7777777777777778,0.8333333333333334,0.7142857142857143,1.0,0.75,0.8571428571428572,0.75,0.75,0.7,0.24940053276958946,0.2763096888860067,1.0459123849868774,0.6639095544815063,0.2945058345794678,0.7137130498886108,0.28628695011138916,0.6972752809524536,0.3027247190475464,-4.269610943896662e-05,0.16666666666666674,0.0,-0.0357142857142857,-0.050000000000000044,0.0,0.0,-2.1357926840936958e-05,0.0,0.08333333333333337,0.07499999999999996,0.0,-0.020703792572021484,0.4,0.11111111111111116,0.0,0.11085032092200398,0.18214285714285716,0.07499999999999996
3,9,2,"[0, 3, 5, 9, 10, 11, 13, 15, 17]","[1, 2, 4, 6, 7, 8, 12, 14, 16]",9,9,10,0.6916975844890599,0.5555555555555556,0.6,0.6,0.6,0.55,0.55,0.55,0.55,0.75,0.24927519064479675,0.05451044771406388,1.103593111038208,0.6004763841629028,0.35866236686706543,0.6103983521461487,0.3896016478538513,0.6722768545150757,0.3277231454849243,0.6918085886018513,0.5555555555555556,0.6,0.6,0.6,0.55,0.55,0.55,0.55,0.75,0.249330714710378,0.05447671148512101,1.0728044509887695,0.6004763841629028,0.35866236686706543,0.6103983521461487,0.3896016478538513,0.6722768545150757,0.3277231454849243,0.00011100411279141298,0.0,0.0,0.0,0.0,0.0,0.0,5.5524065581236126e-05,0.0,0.0,0.0,0.0,-0.030788660049438477,0.0,0.0,0.0,-3.3736228942871094e-05,0.0,0.0
3,12,1,"[0, 1, 3, 4, 6, 7, 9, 10, 11, 14, 15, 16]","[2, 5, 8, 12, 13, 17]",12,6,10,0.6918854082333249,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.24936912185669055,0.16592293977737427,1.162482500076294,0.6290013790130615,0.3291996717453003,0.6585611701011658,0.34143882989883423,0.6830396056175232,0.3169604539871216,0.6920980123825221,0.6666666666666666,0.75,0.6,1.0,0.625,0.8,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.24947543656691643,0.1655478378136952,1.1139503717422485,0.6290013790130615,0.3291996717453003,0.6585611701011658,0.34143882989883423,0.6830396056175232,0.3169604539871216,0.00021260414919721526,0.08333333333333337,0.0,-0.06666666666666665,0.0,0.0,0.0,0.00010631471022587435,0.0,-0.04166666666666663,0.0,0.0,-0.04853212833404541,0.33333333333333337,0.0,0.0,-0.0003751019636790698,0.13333333333333341,0.0
