target_subject,calibration_shots,calibration_fold,calibration_trial_ids,evaluation_trial_ids,n_calibration_samples,n_evaluation_samples,calibration_epochs_ran,zero_shot_loss,zero_shot_accuracy,zero_shot_f1,zero_shot_precision,zero_shot_recall,zero_shot_macro_f1,zero_shot_macro_precision,zero_shot_macro_recall,zero_shot_balanced_accuracy,zero_shot_roc_auc,zero_shot_brier_score,zero_shot_ece,zero_shot_joint_loss,zero_shot_reconstruction_loss,zero_shot_decoder_r2,zero_shot_gcn_gru_reconstruction_loss,zero_shot_gcn_gru_decoder_r2,zero_shot_bilstm_reconstruction_loss,zero_shot_bilstm_decoder_r2,calibrated_loss,calibrated_accuracy,calibrated_f1,calibrated_precision,calibrated_recall,calibrated_macro_f1,calibrated_macro_precision,calibrated_macro_recall,calibrated_balanced_accuracy,calibrated_roc_auc,calibrated_brier_score,calibrated_ece,calibrated_joint_loss,calibrated_reconstruction_loss,calibrated_decoder_r2,calibrated_gcn_gru_reconstruction_loss,calibrated_gcn_gru_decoder_r2,calibrated_bilstm_reconstruction_loss,calibrated_bilstm_decoder_r2,delta_ece,delta_gcn_gru_decoder_r2,delta_f1,delta_macro_precision,delta_brier_score,delta_macro_f1,delta_roc_auc,delta_joint_loss,delta_reconstruction_loss,delta_decoder_r2,delta_recall,delta_gcn_gru_reconstruction_loss,delta_loss,delta_macro_recall,delta_balanced_accuracy,delta_bilstm_reconstruction_loss,delta_bilstm_decoder_r2,delta_precision,delta_accuracy
0,9,2,"[0, 1, 3, 4, 5, 9, 10, 11, 16]","[2, 6, 7, 8, 12, 13, 14, 15, 17]",9,9,10,0.6946239084241511,0.3333333333333333,0.4,0.5,0.3333333333333333,0.325,0.35,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.25073832962050324,0.16938398944007033,0.6469724178314209,0.6430885195732117,0.2567070722579956,0.8179224133491516,0.1820775270462036,0.6686634421348572,0.33133649826049805,0.6941687293760738,0.3333333333333333,0.4,0.5,0.3333333333333333,0.325,0.35,0.3333333333333333,0.3333333333333333,0.3888888888888889,0.25051076128871613,0.16954963074790114,0.6426264643669128,0.6430885195732117,0.2567070722579956,0.8179224133491516,0.1820775270462036,0.6686634421348572,0.33133649826049805,0.00016564130783081055,0.0,0.0,0.0,-0.0002275683317871091,0.0,0.0,-0.004345953464508057,0.0,0.0,0.0,0.0,-0.00045517904807734766,0.0,0.0,0.0,0.0,0.0,0.0
0,12,1,"[0, 1, 2, 5, 6, 7, 8, 11, 12, 13, 15, 17]","[3, 4, 9, 10, 14, 16]",12,6,10,0.6911369139012525,0.5,0.4,1.0,0.25,0.4857142857142857,0.7,0.625,0.625,0.875,0.24899494312730722,0.003811955451965332,0.6506156921386719,0.6632612943649292,0.23844915628433228,0.8289883136749268,0.17101162672042847,0.6941133737564087,0.30588656663894653,0.6907408501145565,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,0.75,0.75,0.75,0.875,0.24879688205550185,0.16385844349861145,0.6415852904319763,0.6632612943649292,0.23844915628433228,0.8289883136749268,0.17101162672042847,0.6941133737564087,0.30588656663894653,0.16004648804664612,0.0,0.2666666666666666,0.050000000000000044,-0.00019806107180536658,0.18095238095238092,0.0,-0.009030401706695557,0.0,0.0,0.25,0.0,-0.0003960637866959882,0.125,0.125,0.0,0.0,0.0,0.16666666666666663
0,12,2,"[1, 2, 3, 6, 7, 8, 9, 10, 11, 13, 15, 16]","[0, 4, 5, 12, 14, 17]",12,6,10,0.6938883242183115,0.5,0.4,1.0,0.25,0.4857142857142857,0.7,0.625,0.625,0.625,0.250370568093005,0.0028851528962453576,0.6600391864776611,0.6387490034103394,0.2583810091018677,0.8192424774169922,0.1807575225830078,0.6639954447746277,0.3360045552253723,0.6928976815436578,0.5,0.4,1.0,0.25,0.4857142857142857,0.7,0.625,0.625,0.875,0.24987525823575382,0.0022642513116201135,0.6495912075042725,0.6387490034103394,0.2583810091018677,0.8192424774169922,0.1807575225830078,0.6639954447746277,0.3360045552253723,-0.0006209015846252441,0.0,0.0,0.0,-0.000495309857251186,0.0,0.25,-0.010447978973388672,0.0,0.0,0.0,0.0,-0.0009906426746536523,0.0,0.0,0.0,0.0,0.0,0.0
0,12,3,"[0, 3, 4, 5, 6, 8, 9, 12, 13, 14, 15, 17]","[1, 2, 7, 10, 11, 16]",12,6,10,0.6874283654921087,0.8333333333333334,0.8888888888888888,0.8,1.0,0.7777777777777777,0.9,0.75,0.75,1.0,0.24714069450165269,0.33018063505490625,0.7385307550430298,0.6485923528671265,0.24627000093460083,0.8358297944068909,0.16417014598846436,0.6716300845146179,0.3283698558807373,0.6874618506287264,0.8333333333333334,0.8888888888888888,0.8,1.0,0.7777777777777777,0.9,0.75,0.75,1.0,0.24715741468548616,0.3299097319444021,0.7299067974090576,0.6485923528671265,0.24627000093460083,0.8358297944068909,0.16417014598846436,0.6716300845146179,0.3283698558807373,-0.0002709031105041504,0.0,0.0,0.0,1.6720183833474067e-05,0.0,0.0,-0.008623957633972168,0.0,0.0,0.0,0.0,3.3485136617716904e-05,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,"[7, 8, 10]","[0, 1, 2, 3, 4, 5, 6, 9, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6971288723533876,0.4666666666666667,0.42857142857142855,0.375,0.5,0.4642857142857143,0.4732142857142857,0.4722222222222222,0.4722222222222222,0.3148148148148148,0.2519906493123597,0.03673697710037227,1.0259133577346802,0.7877346873283386,0.1670958399772644,0.8851270079612732,0.11487311124801636,0.7806814908981323,0.21931862831115723,0.697147796718701,0.4666666666666667,0.42857142857142855,0.375,0.5,0.4642857142857143,0.4732142857142857,0.4722222222222222,0.4722222222222222,0.3148148148148148,0.2520001177624451,0.03670781056086225,0.5540285110473633,0.7877346873283386,0.1670958399772644,0.8851270079612732,0.11487311124801636,0.7806814908981323,0.21931862831115723,-2.916653951001713e-05,0.0,0.0,0.0,9.468450085370339e-06,0.0,0.0,-0.4718848466873169,0.0,0.0,0.0,0.0,1.8924365313366387e-05,0.0,0.0,0.0,0.0,0.0,0.0
1,3,2,"[2, 3, 5]","[0, 1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",3,15,10,0.6958344765329608,0.5333333333333333,0.46153846153846156,0.42857142857142855,0.5,0.5248868778280543,0.5267857142857143,0.5277777777777778,0.5277777777777778,0.3703703703703704,0.2513434697622473,0.02993585666020715,0.5564836263656616,0.7845898270606995,0.16964495182037354,0.885654866695404,0.11434513330459595,0.7750553488731384,0.22494465112686157,0.6957344542362554,0.5333333333333333,0.46153846153846156,0.42857142857142855,0.5,0.5248868778280543,0.5267857142857143,0.5277777777777778,0.5277777777777778,0.3703703703703704,0.2512934581282103,0.029867784182230572,0.5568031072616577,0.7845898270606995,0.16964495182037354,0.885654866695404,0.11434513330459595,0.7750553488731384,0.22494465112686157,-6.807247797657734e-05,0.0,0.0,0.0,-5.0011634037006036e-05,0.0,0.0,0.00031948089599609375,0.0,0.0,0.0,0.0,-0.00010002229670547091,0.0,0.0,0.0,0.0,0.0,0.0
1,3,3,"[1, 11, 12]","[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 13, 14, 15, 16, 17]",3,15,10,0.695824524269382,0.5333333333333333,0.46153846153846156,0.375,0.6,0.5248868778280543,0.5446428571428572,0.55,0.55,0.44,0.2513384845730938,0.029747529824574737,0.5496370196342468,0.7892630696296692,0.16579198837280273,0.8862208724021912,0.11377912759780884,0.7821951508522034,0.21780484914779663,0.6960098884166049,0.4666666666666667,0.42857142857142855,0.3333333333333333,0.6,0.4642857142857143,0.5,0.5,0.5,0.44,0.25143117251183594,0.03690778414408369,0.549449622631073,0.7892630696296692,0.16579198837280273,0.8862208724021912,0.11377912759780884,0.7821951508522034,0.21780484914779663,0.007160254319508952,0.0,-0.032967032967033016,-0.044642857142857206,9.268793874211978e-05,-0.06060116354234002,0.0,-0.00018739700317382812,0.0,0.0,0.0,0.0,0.00018536414722292172,-0.050000000000000044,-0.050000000000000044,0.0,0.0,-0.041666666666666685,-0.06666666666666665
1,3,4,"[9, 15, 17]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 16]",3,15,10,0.6963337617608804,0.4666666666666667,0.42857142857142855,0.375,0.5,0.4642857142857143,0.4732142857142857,0.4722222222222222,0.4722222222222222,0.35185185185185186,0.25159310673656615,0.03713603417078648,0.5527128577232361,0.7961430549621582,0.15968763828277588,0.891025960445404,0.10897403955459595,0.7895987033843994,0.21040129661560059,0.6963501596908214,0.4666666666666667,0.42857142857142855,0.375,0.5,0.4642857142857143,0.4732142857142857,0.4722222222222222,0.4722222222222222,0.35185185185185186,0.25160131145518,0.03704182306925452,0.5523744821548462,0.7961430549621582,0.15968763828277588,0.891025960445404,0.10897403955459595,0.7895987033843994,0.21040129661560059,-9.421110153196022e-05,0.0,0.0,0.0,8.204718613846751e-06,0.0,0.0,-0.0003383755683898926,0.0,0.0,0.0,0.0,1.639792994101441e-05,0.0,0.0,0.0,0.0,0.0,0.0
1,3,5,"[6, 14, 16]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 17]",3,15,10,0.6941740522014913,0.6666666666666666,0.6153846153846154,0.5714285714285714,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.4814814814814815,0.25051330549700485,0.16350145339965816,0.5452489852905273,0.7944611310958862,0.16121435165405273,0.889544665813446,0.11045533418655396,0.7880266308784485,0.2119733691215515,0.6939080512107728,0.6666666666666666,0.6153846153846154,0.5714285714285714,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.5,0.250380309590076,0.1634674906730651,0.5449776649475098,0.7944611310958862,0.16121435165405273,0.889544665813446,0.11045533418655396,0.7880266308784485,0.2119733691215515,-3.396272659306199e-05,0.0,0.0,0.0,-0.00013299590692883445,0.0,0.01851851851851849,-0.0002713203430175781,0.0,0.0,0.0,0.0,-0.0002660009907184957,0.0,0.0,0.0,0.0,0.0,0.0
1,3,6,"[0, 4, 13]","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17]",3,15,10,0.6933380061661106,0.6666666666666666,0.6153846153846154,0.5714285714285714,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.25009534639543796,0.16391477187474568,0.5487841367721558,0.7719753384590149,0.1808205246925354,0.8774768710136414,0.12252312898635864,0.7608821392059326,0.23911786079406738,0.693439034898005,0.6666666666666666,0.6153846153846154,0.5714285714285714,0.6666666666666666,0.660633484162896,0.6607142857142857,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.25014587869616356,0.16404719352722164,0.5490114092826843,0.7719753384590149,0.1808205246925354,0.8774768710136414,0.12252312898635864,0.7608821392059326,0.23911786079406738,0.00013242165247595583,0.0,0.0,0.0,5.053230072560311e-05,0.0,0.0,0.00022727251052856445,0.0,0.0,0.0,0.0,0.00010102873189432593,0.0,0.0,0.0,0.0,0.0,0.0
1,6,1,"[2, 3, 5, 8, 13, 17]","[0, 1, 4, 6, 7, 9, 10, 11, 12, 14, 15, 16]",6,12,10,0.6969440333044341,0.5,0.4,0.4,0.4,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.31428571428571433,0.25189819902186605,0.0035936981439590454,0.574106752872467,0.7926705479621887,0.16262704133987427,0.8884699940681458,0.11152994632720947,0.7862757444381714,0.21372419595718384,0.6970780444299867,0.5,0.4,0.4,0.4,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.2857142857142857,0.2519651993841529,0.003619149327278137,0.5727936625480652,0.7926705479621887,0.16262704133987427,0.8884699940681458,0.11152994632720947,0.7862757444381714,0.21372419595718384,2.5451183319091797e-05,0.0,0.0,0.0,6.700036228685091e-05,0.0,-0.028571428571428636,-0.0013130903244018555,0.0,0.0,0.0,0.0,0.00013401112555255779,0.0,0.0,0.0,0.0,0.0,0.0
1,6,2,"[4, 6, 7, 11, 14, 16]","[0, 1, 2, 3, 5, 8, 9, 10, 12, 13, 15, 17]",6,12,10,0.6934830774626904,0.6666666666666666,0.6,0.6,0.6,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.6571428571428571,0.4857142857142857,0.25016790988648197,0.16397254168987274,0.5496206283569336,0.7834529280662537,0.1709638237953186,0.8839423060417175,0.11605769395828247,0.7741300463676453,0.22586995363235474,0.69359982886914,0.5833333333333334,0.5454545454545454,0.5,0.6,0.5804195804195804,0.5833333333333333,0.5857142857142856,0.5857142857142856,0.4857142857142857,0.2502262857495316,0.08055958648522699,0.5493546724319458,0.7834529280662537,0.1709638237953186,0.8839423060417175,0.11605769395828247,0.7741300463676453,0.22586995363235474,-0.08341295520464576,0.0,-0.054545454545454564,-0.07380952380952388,5.837586304963116e-05,-0.07672327672327672,0.0,-0.00026595592498779297,0.0,0.0,0.0,0.0,0.00011675140644951121,-0.07142857142857151,-0.07142857142857151,0.0,0.0,-0.09999999999999998,-0.08333333333333326
1,6,3,"[0, 1, 9, 10, 12, 15]","[2, 3, 4, 5, 6, 7, 8, 11, 13, 14, 16, 17]",6,12,10,0.6958897358749819,0.5,0.5,0.375,0.75,0.5,0.5625,0.5625,0.5625,0.4375,0.2513710722300069,0.003765543301900265,0.5637691020965576,0.785952091217041,0.1685422658920288,0.8851127028465271,0.1148872971534729,0.7778027057647705,0.2221972942352295,0.695785909238536,0.5,0.5,0.375,0.75,0.5,0.5625,0.5625,0.5625,0.46875,0.25131915824253287,0.003543098767598507,0.5622039437294006,0.785952091217041,0.1685422658920288,0.8851127028465271,0.1148872971534729,0.7778027057647705,0.2221972942352295,-0.0002224445343017578,0.0,0.0,0.0,-5.1913987474005996e-05,0.0,0.03125,-0.0015651583671569824,0.0,0.0,0.0,0.0,-0.00010382663644592505,0.0,0.0,0.0,0.0,0.0,0.0
1,9,1,"[5, 6, 7, 8, 9, 11, 12, 16, 17]","[0, 1, 2, 3, 4, 10, 13, 14, 15]",9,9,10,0.6956492167759706,0.5555555555555556,0.5,0.4,0.6666666666666666,0.55,0.575,0.5833333333333333,0.5833333333333333,0.5555555555555556,0.25125083753541333,0.052196820576985714,0.5808839797973633,0.8094180822372437,0.14873135089874268,0.896538257598877,0.10346174240112305,0.8059990406036377,0.1940009593963623,0.6956968372591811,0.5555555555555556,0.5,0.4,0.6666666666666666,0.55,0.575,0.5833333333333333,0.5833333333333333,0.4444444444444445,0.25127464151846596,0.05246213409635758,0.5797192454338074,0.8094180822372437,0.14873135089874268,0.896538257598877,0.10346174240112305,0.8059990406036377,0.1940009593963623,0.0002653135193718681,0.0,0.0,0.0,2.3803983052628208e-05,0.0,-0.1111111111111111,-0.0011647343635559082,0.0,0.0,0.0,0.0,4.762048321049761e-05,0.0,0.0,0.0,0.0,0.0,0.0
1,9,2,"[0, 1, 2, 3, 4, 10, 13, 14, 15]","[5, 6, 7, 8, 9, 11, 12, 16, 17]",9,9,10,0.6952286206218338,0.5555555555555556,0.5,0.5,0.5,0.55,0.55,0.55,0.55,0.3,0.25104060964510944,0.05221203300688004,0.5952012538909912,0.7652989029884338,0.18602412939071655,0.8751450777053833,0.1248549222946167,0.7528066039085388,0.24719339609146118,0.6954630688730352,0.5555555555555556,0.5,0.5,0.5,0.55,0.55,0.55,0.55,0.3,0.25115783861747876,0.05240470833248567,0.5958877801895142,0.7652989029884338,0.18602412939071655,0.8751450777053833,0.1248549222946167,0.7528066039085388,0.24719339609146118,0.00019267532560562906,0.0,0.0,0.0,0.00011722897236932095,0.0,0.0,0.0006865262985229492,0.0,0.0,0.0,0.0,0.00023444825120144674,0.0,0.0,0.0,0.0,0.0,0.0
1,12,1,"[0, 2, 4, 5, 6, 8, 9, 11, 12, 13, 15, 16]","[1, 3, 7, 10, 14, 17]",12,6,10,0.6900645543014315,0.8333333333333334,0.8,0.6666666666666666,1.0,0.8285714285714285,0.8333333333333333,0.875,0.875,1.0,0.24845869492428227,0.3312501013278961,0.6763611435890198,0.7770432233810425,0.17655199766159058,0.8806542158126831,0.11934572458267212,0.7662416100502014,0.2337583303451538,0.6904198962398139,0.8333333333333334,0.8,0.6666666666666666,1.0,0.8285714285714285,0.8333333333333333,0.875,0.875,1.0,0.24863636645114098,0.3315794070561727,0.6745651960372925,0.7770432233810425,0.17655199766159058,0.8806542158126831,0.11934572458267212,0.7662416100502014,0.2337583303451538,0.00032930572827660765,0.0,0.0,0.0,0.00017767152685871368,0.0,0.0,-0.001795947551727295,0.0,0.0,0.0,0.0,0.0003553419383823808,0.0,0.0,0.0,0.0,0.0,0.0
